"","occurrence","incidents","assault_count","robbery_count","precip","mean_temp","cool_deg_days","heat_deg_days","max_temp","min_temp","morn_inc","aft_inc","eve_inc","nuit_inc","incients"
"1759",2018-10-25,60,46,14,0,5.39166666666667,0,756.5,7.875,2.81666666666667,18,8,20,14,60
"1760",2018-10-26,73,59,14,0,6.91780821917808,0,809,8.55616438356164,5.17945205479452,14,10,25,24,73
"1761",2018-10-27,66,56,10,6.98181818181818,4.23636363636364,0,908.4,6.91818181818182,1.47272727272727,22,8,19,17,66
"1762",2018-10-28,65,60,5,1.57692307692308,4.02461538461538,0,908.4,6.2,1.84923076923077,20,4,18,23,65
"1763",2018-10-29,65,58,7,0.4,5.92307692307692,0,785,9.14615384615385,2.6,10,9,31,15,65
"1764",2018-10-30,54,48,6,0.362962962962963,5.56296296296296,0,671.6,10.2814814814815,0.744444444444444,8,11,14,21,54
"1765",2018-10-31,103,73,30,10.6233009708738,9.60776699029126,0,864.4,13.3,6.00776699029126,10,12,25,19,66
"1766",2018-11-01,99,94,5,33.5111111111111,7.14242424242424,0,1074.9,8.90808080808081,5.37676767676768,32,16,26,25,99
"1767",2018-11-02,80,68,12,3.9,5.3,0,1016,6.2,4.375,4,14,32,30,80
"1768",2018-11-03,63,53,10,1.5047619047619,5.11428571428571,0,811.8,7.41904761904762,2.80952380952381,14,12,18,19,63
"1769",2018-11-04,56,50,6,0.160714285714286,4.24107142857143,0,770.5,7.51964285714286,0.8625,15,5,17,19,56
"1770",2018-11-05,62,45,17,0.251612903225806,2.95483870967742,0,932.8,5.04193548387097,1.47741935483871,7,11,27,17,62
"1771",2018-11-06,76,62,14,5.65526315789474,12.5263157894737,0,416,16.2802631578947,8.86315789473684,15,11,25,25,76
"1772",2018-11-07,60,52,8,0.5,7.6,0,624,10,5.2,2,18,18,22,60
"1773",2018-11-08,62,50,12,0.285483870967742,4.91935483870968,0,811,6.30967741935484,3.61935483870968,9,4,28,21,62
"1774",2018-11-09,74,64,10,11.8324324324324,3.73243243243243,0,1055.8,5.22162162162162,2.32162162162162,14,17,24,19,74
"1775",2018-11-10,82,62,20,0,0.94390243902439,0,1398.6,3.58780487804878,-1.78536585365854,22,13,21,26,82
"1776",2018-11-11,78,58,20,0,1.89615384615385,0,1256.1,4.63589743589744,-0.843589743589744,32,11,14,21,78
"1777",2018-11-12,54,42,12,1.2,4.08333333333333,0,751.5,6.23333333333333,1.93333333333333,13,17,16,8,54
"1778",2018-11-13,46,33,13,0.182608695652174,-0.0739130434782609,0,831.4,2.72608695652174,-2.79130434782609,11,4,21,10,46
"1779",2018-11-14,47,38,9,0,-1.66595744680851,0,924.3,0.768085106382979,-4,10,4,17,16,47
"1780",2018-11-15,60,51,9,11.1483333333333,-0.976666666666667,0,1138.6,1.31166666666667,-3.165,12,11,18,19,60
"1781",2018-11-16,59,51,8,7.01186440677966,2.03559322033898,0,941.9,3.3593220338983,0.611864406779661,7,8,21,23,59
"1782",2018-11-17,64,50,14,0.171875,0.8421875,0,1098.1,3.45625,-1.871875,19,8,14,23,64
"1783",2018-11-18,55,48,7,0,0.436363636363636,0,966,3.40909090909091,-2.53636363636364,18,7,11,19,55
"1784",2018-11-19,58,42,16,0,1.58275862068966,0,952.2,4.25689655172414,-1.00862068965517,7,8,23,20,58
"1785",2018-11-20,65,58,7,0.407692307692308,0.581538461538462,0,1132.2,3.12615384615385,-2.06307692307692,13,8,20,24,65
"1786",2018-11-21,61,53,8,0.177049180327869,-4.77704918032787,0,1389.4,2.2344262295082,-11.8770491803279,6,18,20,17,61
"1787",2018-11-22,67,63,4,0,-8.67164179104478,0,1787,-5.1,-12.2149253731343,7,17,26,17,67
"1788",2018-11-23,66,52,14,0,-0.766666666666667,0,1238.6,3.68333333333333,-5.11666666666667,12,10,22,22,66
"1789",2018-11-24,55,44,11,4.54909090909091,4.32363636363636,0,752.2,6.58545454545455,2.04909090909091,13,8,18,16,55
"1790",2018-11-25,72,62,10,0.0416666666666667,6.23333333333333,0,847.2,7.77916666666667,4.5875,31,8,12,21,72
"1791",2018-11-26,70,56,14,26.3214285714286,4.5,0,945,6.73571428571429,2.24285714285714,6,19,24,21,70
"1792",2018-11-27,67,60,7,1.1910447761194,0.941791044776119,0,1142.9,2.74179104477612,-0.87910447761194,10,6,28,23,67
"1793",2018-11-28,51,44,7,0.176470588235294,1.35882352941176,0,848.7,3.59411764705882,-0.876470588235294,6,11,18,16,51
"1794",2018-11-29,59,41,18,0,1.9728813559322,0,945.6,2.8864406779661,0.972881355932203,4,7,18,30,59
"1795",2018-11-30,66,55,11,0.181818181818182,1.99090909090909,0,1056.6,2.89090909090909,1.09090909090909,8,13,26,19,66
"1796",2018-12-01,124,113,11,3.69354838709677,2.71774193548387,0,1895,3.88225806451613,1.53548387096774,11,19,34,31,95
"1797",2018-12-02,56,51,5,11.3785714285714,7.34642857142857,0,596.6,10.7928571428571,3.8,18,2,17,19,56
"1798",2018-12-03,74,62,12,1.55945945945946,3.19864864864865,0,1095.3,7.35675675675676,-0.959459459459459,16,13,25,20,74
"1799",2018-12-04,61,54,7,0,-1.92622950819672,0,1215.5,0.00327868852459016,-3.75573770491803,10,8,23,20,61
"1800",2018-12-05,46,37,9,0,-1.21521739130435,0,883.9,2.1304347826087,-4.54565217391304,8,15,11,12,46
"1801",2018-12-06,54,43,11,0.174074074074074,-0.387037037037037,0,992.9,2.5,-3.17407407407407,8,9,18,19,54
"1802",2018-12-07,37,31,6,0.172972972972973,-5.04594594594595,0,852.7,-2.34594594594595,-7.65945945945946,3,6,11,17,37
"1803",2018-12-08,71,66,5,0.698591549295775,-1.93661971830986,0,1415.5,0.401408450704225,-4.27464788732394,25,7,24,15,71
"1804",2018-12-09,53,42,11,0,-1.6377358490566,0,1040.8,1.08301886792453,-4.3377358490566,15,9,17,12,53
"1805",2018-12-10,64,56,8,0,1,0,1088,1.9140625,0,3,16,15,30,64
"1806",2018-12-11,49,41,8,0,-0.491836734693878,0,906.1,1.21632653061224,-2.2,7,5,15,22,49
"1807",2018-12-12,65,59,6,0.193846153846154,0.835384615384615,0,1115.7,1.93538461538462,-0.364615384615385,4,9,23,29,65
"1808",2018-12-13,62,49,13,1.65483870967742,1.8,0,1004.4,3.55645161290323,0.129032258064516,8,14,22,18,62
"1809",2018-12-14,60,47,13,3.29,4.135,0,831.9,5.98,2.205,10,7,19,24,60
"1810",2018-12-15,55,52,3,0,3.09818181818182,0,819.6,4.64909090909091,1.63454545454545,17,6,8,24,55
"1811",2018-12-16,52,44,8,0.0865384615384615,0.952884615384615,0,886.45,3.11538461538462,-0.776923076923077,12,12,13,15,52
"1812",2018-12-17,56,47,9,0.0910714285714286,0.752678571428571,0,965.85,2.98928571428571,-1.0375,9,14,12,21,56
"1813",2018-12-18,64,55,9,0,-2.59375,0,1318,-0.1875,-5,8,13,28,15,64
"1814",2018-12-19,52,40,12,0,2.12307692307692,0,825.6,5.2,-0.953846153846154,4,8,25,15,52
"1815",2018-12-20,53,46,7,3.8,3.33018867924528,0,777.5,5.74716981132075,0.886792452830189,8,15,20,10,53
"1816",2018-12-21,55,45,10,12.5909090909091,3.00909090909091,0,824.5,6.19090909090909,-0.0909090909090909,13,11,17,14,55
"1817",2018-12-22,56,45,11,0,-0.3,0,1024.8,0.725,-1.4,24,8,10,14,56
"1818",2018-12-23,61,53,8,0.2,0.436065573770492,0,1071.4,1.83606557377049,-0.9,14,10,22,15,61
"1819",2018-12-24,51,41,10,0.368627450980392,0.707843137254902,0,881.9,2.42352941176471,-1.0078431372549,11,12,10,18,51
"1820",2018-12-25,55,52,3,0.181818181818182,-0.0818181818181818,0,994.5,1.29090909090909,-1.46363636363636,13,11,16,15,55
"1821",2018-12-26,56,44,12,0,-0.6,0,1041.6,3.1,-4.20357142857143,12,6,19,19,56
"1822",2018-12-27,51,45,6,4.67058823529412,-1.07647058823529,0,972.9,3.72941176470588,-5.80588235294118,7,7,22,15,51
"1823",2018-12-28,55,41,14,1.86,7.22,0,592.9,10.82,3.62,8,8,20,19,55
"1824",2018-12-29,52,43,9,0,-0.8,0,977.6,4.14230769230769,-5.66153846153846,16,13,8,15,52
"1825",2018-12-30,56,48,8,1.1625,-1.71964285714286,0,1104.3,1.46071428571429,-4.9,13,9,19,15,56
"1826",2018-12-31,46,33,13,13.6652173913043,2.51739130434783,0,712.2,6.14347826086957,-1.12173913043478,10,6,9,21,46
"1827",2019-01-01,122,116,6,0.4,-0.132786885245902,0,2212.2,6.2672131147541,-6.61639344262295,11,9,18,16,54
"1828",2019-01-02,49,41,8,2.78571428571429,-3.8,0,1068.2,0.571428571428571,-8.15714285714286,4,10,23,12,49
"1829",2019-01-03,49,36,13,0,0.512244897959184,0,856.9,1.51836734693878,-0.587755102040816,8,6,15,20,49
"1830",2019-01-04,45,37,8,0,4.42888888888889,0,610.7,7.58666666666667,1.25333333333333,10,4,17,14,45
"1831",2019-01-05,48,40,8,0,2.48333333333333,0,744.8,3.85,1.03333333333333,17,3,15,13,48
"1832",2019-01-06,53,46,7,0,-0.988679245283019,0,1006.4,4.82264150943396,-6.78867924528302,12,10,15,16,53
"1833",2019-01-07,37,30,7,2.42432432432432,-0.908108108108108,0,699.6,5.65945945945946,-7.56756756756757,3,8,14,12,37
"1834",2019-01-08,57,45,12,3.09824561403509,6.01228070175439,0,683.3,8.7,3.31228070175439,3,10,17,27,57
"1835",2019-01-09,51,39,12,0.872549019607843,-0.092156862745098,0,922.7,3.4,-3.4921568627451,9,7,17,18,51
"1836",2019-01-10,47,42,5,0,-6.86170212765957,0,1168.5,-3.47446808510638,-10.2489361702128,8,18,9,12,47
"1837",2019-01-11,56,43,13,0,-9.28571428571429,0,1528,-6.47142857142857,-12.1714285714286,5,10,25,16,56
"1838",2019-01-12,63,56,7,0,-5.68095238095238,0,1491.9,-4.12857142857143,-7.32380952380952,23,9,16,15,63
"1839",2019-01-13,57,49,8,0,-7.90350877192982,0,1476.5,-5.64210526315789,-10.1649122807018,32,8,11,6,57
"1840",2019-01-14,56,39,17,0,-3.98214285714286,0,1231,-1.14464285714286,-6.81071428571429,7,11,15,23,56
"1841",2019-01-15,56,53,3,0,-1.11428571428571,0,1070.4,0.857142857142857,-3.07142857142857,15,11,18,12,56
"1842",2019-01-16,55,42,13,0.698181818181818,-4.76181818181818,0,1251.9,0.238181818181818,-9.67454545454545,16,16,12,11,55
"1843",2019-01-17,52,38,14,0.176923076923077,-6.68846153846154,0,1283.8,-1.97692307692308,-11.3884615384615,7,8,16,21,52
"1844",2019-01-18,55,41,14,0.963636363636364,-3.89272727272727,0,1204.1,0.8,-8.67090909090909,14,2,20,19,55
"1845",2019-01-19,51,47,4,7.18039215686274,-11.9588235294118,0,1527.9,-8.47254901960784,-15.4313725490196,11,9,9,22,51
"1846",2019-01-20,48,34,14,2.32916666666667,-17.8375,0,1720.2,-14.1375,-21.4479166666667,12,6,22,8,48
"1847",2019-01-21,36,32,4,0,-16.1111111111111,0,1228,-10.9111111111111,-21.3888888888889,3,8,6,19,36
"1848",2019-01-22,45,42,3,0,-6.94666666666667,0,1122.6,1.02,-14.82,7,11,14,13,45
"1849",2019-01-23,52,46,6,10.7692307692308,2.62307692307692,0,799.6,5.43076923076923,-0.123076923076923,3,11,21,17,52
"1850",2019-01-24,74,61,13,4.11216216216216,0.887837837837838,0,1266.3,4.15135135135135,-2.37567567567568,10,8,28,28,74
"1851",2019-01-25,48,39,9,0.358333333333333,-6.25833333333333,0,1164.4,-2.24791666666667,-10.3583333333333,6,6,13,23,48
"1852",2019-01-26,49,41,8,0.179591836734694,-8.25918367346939,0,1286.7,-4.35918367346939,-12.2387755102041,15,9,6,19,49
"1853",2019-01-27,56,46,10,6.39285714285714,-7.70357142857143,0,1439.4,-2.41964285714286,-12.9875,17,11,11,17,56
"1854",2019-01-28,60,55,5,12.1333333333333,-10.4533333333333,0,1707.2,-2.74,-18.16,8,11,20,21,60
"1855",2019-01-29,42,35,7,2.95238095238095,-6.57142857142857,0,1032,0.923809523809524,-14.0619047619048,3,4,20,15,42
"1856",2019-01-30,40,34,6,0.19,-17.455,0,1418.2,-13.855,-21.05,8,9,10,13,40
"1857",2019-01-31,51,44,7,0,-16.821568627451,0,1775.9,-12.6392156862745,-21.0039215686275,6,10,20,15,51
"1858",2019-02-01,88,80,8,0.0318181818181818,-13.2159090909091,0,2747,-8.81136363636364,-17.6045454545455,20,13,32,23,88
"1859",2019-02-02,52,44,8,0.0307692307692308,-6.02307692307692,0,1249.2,1.34615384615385,-13.3769230769231,13,8,13,18,52
"1860",2019-02-03,64,55,9,0.04375,3.928125,0,900.6,7.4875,0.290625,13,10,21,20,64
"1861",2019-02-04,73,62,11,1.91780821917808,8.42739726027397,0,698.8,11.5849315068493,5.26027397260274,8,9,30,26,73
"1862",2019-02-05,47,40,7,0.2,1.96170212765957,0,753.8,9.40851063829787,-5.50425531914894,3,15,19,10,47
"1863",2019-02-06,35,28,7,10.6,-2.87714285714286,0,730.7,-0.388571428571429,-5.27714285714286,3,6,15,11,35
"1864",2019-02-07,65,54,11,0.889230769230769,1.80615384615385,0,1052.6,5.81230769230769,-2.21384615384615,3,13,18,31,65
"1865",2019-02-08,78,58,20,0.182051282051282,-1.45384615384615,0,1517.4,5.79230769230769,-8.69102564102564,15,12,19,32,78
"1866",2019-02-09,48,42,6,0,-5.875,0,1146,-2.975,-8.76666666666667,11,3,15,19,48
"1867",2019-02-10,42,35,7,0.278571428571429,-5.12142857142857,0,971.1,-2.55,-7.78571428571429,8,7,20,7,42
"1868",2019-02-11,60,52,8,0.618333333333333,-4.01166666666667,0,1320.7,-2.92333333333333,-5.08833333333333,8,9,19,24,60
"1869",2019-02-12,51,44,7,20.3,-2.14705882352941,0,1027.5,1.65294117647059,-5.94705882352941,7,10,14,20,51
"1870",2019-02-13,52,41,11,2.70769230769231,-1.36923076923077,0,1007.2,1.63076923076923,-4.35384615384615,8,12,15,17,52
"1871",2019-02-14,77,52,25,1.7025974025974,-0.858441558441558,0,1452.1,2.22077922077922,-3.84805194805195,11,12,25,29,77
"1872",2019-02-15,49,44,5,1.23877551020408,0.438775510204082,0,860.5,4.09591836734694,-3.15918367346939,8,10,17,14,49
"1873",2019-02-16,76,59,17,0.178947368421053,-4.94736842105263,0,1744,-2.17894736842105,-7.79473684210526,20,9,23,24,76
"1874",2019-02-17,58,49,9,0.506896551724138,-7.52241379310345,0,1480.3,-5.33793103448276,-9.60689655172414,13,7,15,23,58
"1875",2019-02-18,67,47,20,2.14776119402985,-7.96417910447761,0,1739.6,-4.38208955223881,-11.455223880597,13,8,15,31,67
"1876",2019-02-19,55,43,12,0,-7.40545454545455,0,1397.3,-2.43818181818182,-12.4618181818182,6,12,21,16,55
"1877",2019-02-20,63,51,12,2.42380952380952,-2.98571428571429,0,1322.1,0.9,-6.86190476190476,6,14,17,26,63
"1878",2019-02-21,42,39,3,0.171428571428571,1.7,0,684.6,4.35714285714286,-0.971428571428571,4,13,15,10,42
"1879",2019-02-22,54,45,9,0,0.561111111111111,0,941.7,3.28333333333333,-2.08703703703704,9,11,16,18,54
"1880",2019-02-23,60,51,9,0,0.236666666666667,0,1065.8,2.50833333333333,-2.035,15,4,16,25,60
"1881",2019-02-24,59,50,9,9.6271186440678,2.39830508474576,0,920.5,6.67966101694915,-1.96610169491525,31,8,13,7,59
"1882",2019-02-25,77,69,8,0.353246753246753,-4.26493506493506,0,1714.4,-1.85324675324675,-6.67662337662338,21,7,28,21,77
"1883",2019-02-26,53,42,11,0.173584905660377,-7.01320754716981,0,1325.7,-4.3188679245283,-9.79433962264151,2,6,26,19,53
"1884",2019-02-27,48,41,7,7.50625,-9.3125,0,1311,-6.85416666666667,-11.8416666666667,8,10,11,19,48
"1885",2019-02-28,60,47,13,0.18,-10.1,0,1686,-5.92,-14.36,5,7,23,25,60
"1886",2019-03-01,109,85,24,0,-3.77981651376147,0,2374,-0.0669724770642202,-7.49266055045872,23,11,33,19,86
"1887",2019-03-02,80,69,11,2.7575,-2.07625,0,1606.1,-0.2475,-3.82875,27,13,12,28,80
"1888",2019-03-03,60,52,8,0.34,-4.275,0,1336.5,-0.88,-7.655,16,12,17,15,60
"1889",2019-03-04,47,37,10,0.178723404255319,-9.02127659574468,0,1270,-6.2531914893617,-11.7787234042553,5,5,16,21,47
"1890",2019-03-05,34,32,2,0.182352941176471,-10.1823529411765,0,958.2,-7.41764705882353,-12.9470588235294,4,8,14,8,34
"1891",2019-03-06,55,51,4,0,-9.81818181818182,0,1530,-7.36363636363636,-12.1818181818182,6,14,22,13,55
"1892",2019-03-07,49,44,5,0,-7.7,0,1259.3,-4.38163265306122,-11.0183673469388,5,14,18,12,49
"1893",2019-03-08,49,39,10,0,-6.25714285714286,0,1188.6,-1.31428571428571,-11.1857142857143,4,9,17,19,49
"1894",2019-03-09,69,57,12,0.885507246376812,-2.37391304347826,0,1405.8,1.61449275362319,-6.43333333333333,17,10,23,19,69
"1895",2019-03-10,73,70,3,14.0547945205479,3.48493150684931,0,1059.6,5.81232876712329,1.2,17,15,20,21,73
"1896",2019-03-11,53,48,5,0,1,0,901,3.17169811320755,-1.1811320754717,10,11,15,17,53
"1897",2019-03-12,47,39,8,0.187234042553192,0.987234042553191,0,799.6,3.86170212765957,-1.98723404255319,5,6,14,22,47
"1898",2019-03-13,47,40,7,0,1.27446808510638,0,786.1,3.31489361702128,-0.674468085106383,9,4,16,18,47
"1899",2019-03-14,41,37,4,6.72439024390244,6.63170731707317,0,466.1,10.8219512195122,2.44146341463415,13,2,13,13,41
"1900",2019-03-15,61,60,1,0.770491803278689,5.79508196721311,0,744.5,10.3901639344262,1.2,12,11,25,13,61
"1901",2019-03-16,75,66,9,0.330666666666667,-0.334666666666667,0,1375.1,2.67866666666667,-3.33066666666667,27,9,17,22,75
"1902",2019-03-17,64,61,3,0.175,-1.05,0,1219.2,3.1625,-5.25,19,7,12,26,64
"1903",2019-03-18,62,53,9,0,1.45483870967742,0,1025.8,4.5758064516129,-1.76612903225806,14,8,20,20,62
"1904",2019-03-19,51,48,3,0.345098039215686,1.42156862745098,0,845.5,5.42156862745098,-2.57843137254902,6,10,18,17,51
"1905",2019-03-20,64,55,9,0,5.1609375,0,821.7,9.4953125,0.8265625,12,6,25,21,64
"1906",2019-03-21,49,40,9,0,5.55102040816327,0,610,7.93061224489796,3.07142857142857,6,11,20,12,49
"1907",2019-03-22,50,41,9,0.184,0.608,0,869.6,4.584,-3.376,8,10,17,15,50
"1908",2019-03-23,54,49,5,0.185185185185185,-0.0925925925925926,0,977,5.78518518518518,-5.87777777777778,9,3,12,30,54
"1909",2019-03-24,55,55,0,0,5.13272727272727,0,707.7,9.75090909090909,0.498181818181818,11,13,17,14,55
"1910",2019-03-25,50,45,5,0,-0.124,0,906.2,2.52,-2.76,6,10,19,15,50
"1911",2019-03-26,40,33,7,0,0.1875,0,712.5,3.2625,-2.8875,11,9,12,8,40
"1912",2019-03-27,65,61,4,0,3.93076923076923,0,914.5,7.72307692307692,0.230769230769231,8,14,23,20,65
"1913",2019-03-28,58,47,11,0.2,6.11206896551724,0,689.5,11.2275862068966,0.981034482758621,4,14,24,16,58
"1914",2019-03-29,65,56,9,0,8.06153846153846,0,646,11.3523076923077,4.77076923076923,5,10,23,27,65
"1915",2019-03-30,68,63,5,31.4058823529412,3.36764705882353,0,995,6.11911764705882,0.7,19,12,18,19,68
"1916",2019-03-31,76,64,12,7.44078947368421,-0.381578947368421,0,1397,2.25789473684211,-3.02105263157895,27,7,27,15,76
"1917",2019-04-01,101,97,4,0.258415841584158,-0.4,0,1858.4,3.56138613861386,-4.27524752475248,23,12,34,32,101
"1918",2019-04-02,66,61,5,0,4.73333333333333,0,875.6,8.66666666666667,0.8,4,12,27,23,66
"1919",2019-04-03,52,46,6,0,4.94230769230769,0,679,7.79615384615385,2,3,11,19,19,52
"1920",2019-04-04,77,66,11,0,2.63766233766234,0,1182.9,6.03636363636364,-0.768831168831169,11,9,26,17,63
"1921",2019-04-05,55,47,8,0,2.52727272727273,0,851,4.03636363636364,0.936363636363636,11,7,20,17,55
"1922",2019-04-06,70,62,8,0,8.34,0,676.2,13.16,3.52,6,10,24,30,70
"1923",2019-04-07,60,54,6,3.35,8.61666666666667,0,563,10.7666666666667,6.46666666666667,15,3,21,21,60
"1924",2019-04-08,60,57,3,0.92,10.84,0,429.6,16.28,5.48666666666667,7,12,21,20,60
"1925",2019-04-09,68,58,10,0,7.83382352941176,0,691.3,11.7279411764706,4.02647058823529,7,11,26,24,68
"1926",2019-04-10,50,44,6,0,4.344,0,682.8,6.988,1.6,4,14,16,16,50
"1927",2019-04-11,47,40,7,0.782978723404255,2.1,0,747.3,4.38723404255319,-0.187234042553192,14,7,14,12,47
"1928",2019-04-12,42,36,6,1.4,9.44761904761905,0,359.2,14.6142857142857,4.36190476190476,7,10,14,11,42
"1929",2019-04-13,61,50,11,0,10.5475409836066,0,454.6,16.4901639344262,4.58524590163934,17,10,19,15,61
"1930",2019-04-14,47,46,1,23.9702127659574,3.92978723404255,0,661.3,5.14468085106383,2.61489361702128,11,8,14,14,47
"1931",2019-04-15,56,48,8,0.0214285714285714,7.07857142857143,0,611.6,9.29821428571429,3.48214285714286,10,10,25,11,56
"1932",2019-04-16,42,40,2,0.0333333333333333,4.3,0,575.4,7.2,1.38333333333333,2,8,16,16,42
"1933",2019-04-17,51,43,8,0,7.83333333333333,0,518.5,13.0156862745098,2.55882352941176,5,10,18,18,51
"1934",2019-04-18,63,59,4,0.328571428571429,13.1095238095238,0,308.1,19.6047619047619,6.6952380952381,10,13,23,17,63
"1935",2019-04-19,51,46,5,18.3607843137255,10.2901960784314,0,393.2,14.8176470588235,5.66274509803922,16,2,16,17,51
"1936",2019-04-20,57,48,9,8.94035087719298,7.14912280701754,0,618.5,8.93508771929825,5.2859649122807,18,9,9,21,57
"1937",2019-04-21,69,64,5,0,8.92608695652174,0,626.1,11.1826086956522,6.6695652173913,21,12,20,16,69
"1938",2019-04-22,55,49,6,0,11.0181818181818,0,384,15.6454545454545,6.45454545454545,7,13,14,21,55
"1939",2019-04-23,51,46,5,3.08627450980392,10.7725490196078,0,368.6,14.7039215686275,6.82745098039216,4,9,20,18,51
"1940",2019-04-24,70,63,7,0,9.01,0,629.3,13.21,4.9,10,14,23,23,70
"1941",2019-04-25,52,42,10,0,8.23461538461538,0,507.8,11.8423076923077,4.62692307692308,9,13,20,10,52
"1942",2019-04-26,60,53,7,19.51,8.335,0,579.9,12.5333333333333,4.13666666666667,16,12,15,17,60
"1943",2019-04-27,53,46,7,0,5.08679245283019,0,684.4,8.44716981132076,1.81320754716981,14,7,12,20,53
"1944",2019-04-28,62,54,8,0,7.1,0,675.8,10.7935483870968,3.30645161290323,19,5,18,20,62
"1945",2019-04-29,65,53,12,0.476923076923077,4.31538461538462,0,889.5,6.52307692307692,2.19230769230769,10,7,29,19,65
"1946",2019-04-30,72,66,6,0.316666666666667,7.375,0,765,10.025,4.71666666666667,10,19,26,17,72
"1947",2019-05-01,79,65,14,15.3164556962025,7.04683544303797,0,865.3,8.90126582278481,5.18481012658228,22,8,25,24,79
"1948",2019-05-02,65,53,12,2.4,6.38,0,755.3,8.42,4.32,9,12,26,18,65
"1949",2019-05-03,84,70,14,11.1285714285714,8.62380952380952,0,787.6,11.5571428571429,5.77142857142857,15,10,31,28,84
"1950",2019-05-04,72,48,24,0.4,9.91111111111111,0,582.4,12.2833333333333,7.58333333333333,19,11,19,23,72
"1951",2019-05-05,76,71,5,0,11.5263157894737,0,492,16.0263157894737,7.00263157894737,24,5,28,19,76
"1952",2019-05-06,68,58,10,0,15.1411764705882,0,194.4,21.6764705882353,8.60588235294118,21,5,22,20,68
"1953",2019-05-07,57,52,5,2.45789473684211,10.3,0,438.9,13.5385964912281,6.98070175438597,2,15,22,18,57
"1954",2019-05-08,79,61,18,0,8.56835443037975,0,745.1,11.0544303797468,6.16962025316456,12,19,24,24,79
"1955",2019-05-09,53,36,17,6.13962264150943,11.7150943396226,0,333.1,15.8811320754717,7.54905660377358,7,7,22,17,53
"1956",2019-05-10,84,64,20,12.325,10.8083333333333,0,604.1,16.175,5.34166666666667,6,9,31,26,72
"1957",2019-05-11,68,59,9,0,8.19411764705882,0,666.8,12.4764705882353,3.82352941176471,24,8,16,20,68
"1958",2019-05-12,55,52,3,4.46,7.74,0,564.3,10.56,4.94,19,7,18,11,55
"1959",2019-05-13,52,46,6,7.80192307692308,6.29423076923077,0,608.7,7.78269230769231,4.80576923076923,6,7,18,21,52
"1960",2019-05-14,52,44,8,0.961538461538462,11.1,0,358.8,15.6576923076923,6.54230769230769,5,8,27,12,52
"1961",2019-05-15,44,41,3,5.83636363636364,13.7090909090909,0,188.8,20.8272727272727,6.67272727272727,8,6,18,12,44
"1962",2019-05-16,45,39,6,0.2,12.0577777777778,0,267.4,15.1333333333333,8.89777777777778,4,12,14,15,45
"1963",2019-05-17,69,64,5,0.0173913043478261,14.2086956521739,0,261.6,18.4608695652174,10.0478260869565,10,14,20,25,69
"1964",2019-05-18,53,46,7,0,12.0622641509434,0,314.7,15.5264150943396,8.58679245283019,19,11,9,14,53
"1965",2019-05-19,59,53,6,2.88813559322034,14.5203389830508,0,205.3,19.3830508474576,9.65762711864407,24,11,12,12,59
"1966",2019-05-20,65,58,7,0,13.2538461538462,0,308.5,19.0076923076923,7.5,18,9,21,17,65
"1967",2019-05-21,75,60,15,0,12.8173333333333,0,388.7,19.1,6.61733333333333,13,14,28,20,75
"1968",2019-05-22,73,64,9,0.0164383561643836,12.2506849315069,0,419.7,14.3150684931507,10.0698630136986,12,14,31,16,73
"1969",2019-05-23,57,48,9,0.0210526315789474,16.8894736842105,0,63.3,24.8157894736842,8.93157894736842,4,15,17,21,57
"1970",2019-05-24,77,68,9,0,16.538961038961,0,112.5,21.2454545454545,11.8909090909091,14,8,30,25,77
"1971",2019-05-25,68,62,6,22.6823529411765,15.2132352941176,0,189.5,19.7455882352941,10.6808823529412,23,5,18,22,68
"1972",2019-05-26,81,75,6,0,18.9432098765432,0.962962962962963,1.6,24.0592592592593,13.8074074074074,28,7,19,27,81
"1973",2019-05-27,74,62,12,0,17.8054054054054,0,14.4,23.1837837837838,12.427027027027,16,9,22,27,74
"1974",2019-05-28,55,52,3,2.78181818181818,11.2509090909091,0,371.2,13.4509090909091,9.13454545454545,13,6,29,7,55
"1975",2019-05-29,77,60,17,0.171428571428571,12.7142857142857,0,407,14.6857142857143,10.7428571428571,10,15,25,27,77
"1976",2019-05-30,51,44,7,0,16.0705882352941,0,98.4,21.0411764705882,11.0882352941176,7,11,24,9,51
"1977",2019-05-31,67,58,9,0,14.1880597014925,0,255.4,18.0283582089552,10.4402985074627,20,14,19,14,67
"1978",2019-06-01,103,93,10,0.029126213592233,16.7893203883495,0.0533980582524272,130.2,21.2941747572816,12.2378640776699,29,9,31,23,92
"1979",2019-06-02,64,51,13,2.7859375,15.72265625,0.14609375,155.1,21.3375,10.30078125,19,8,20,17,64
"1980",2019-06-03,61,45,16,0,13.1852459016393,0.0540983606557377,297,18.5918032786885,7.82295081967213,8,8,18,27,61
"1981",2019-06-04,55,49,6,0,12.8036363636364,0.06,289.1,16.6854545454545,9.06,5,12,20,18,55
"1982",2019-06-05,42,40,2,11.8714285714286,15.1642857142857,0.0785714285714286,122.4,18.4714285714286,11.9214285714286,7,7,14,14,42
"1983",2019-06-06,76,62,14,0,17.9657894736842,0.0921052631578947,9.6,21.6421052631579,14.2894736842105,5,9,18,26,58
"1984",2019-06-07,67,60,7,0,19.1014925373134,1.23283582089552,8.8,25.0940298507463,13.0208955223881,24,12,14,17,67
"1985",2019-06-08,80,72,8,0,18.9625,1.1375,14,23.0375,14.8875,19,12,20,29,80
